match_id,home_name,away_name,season_year,date_unix,homeGoalCount,awayGoalCount,adj_goals_home,adj_goals_away
7834357,Grêmio,Internacional,2025,1745107200,1,1,1.0,0.8
7834360,Juventude,Mirassol,2025,1745157600,2,2,2.0,2.0
7834354,São Paulo,Santos,2025,1745175600,2,1,2.0,1.0
7834356,Atlético Mineiro,Botafogo,2025,1745175600,1,0,1.0,0.0
7834351,Fluminense,Vitória,2025,1745184600,1,1,1.0,0.75
7834359,Fortaleza,Palmeiras,2025,1745184600,1,2,1.0,2.0
7834355,Bragantino,Cruzeiro,2025,1745191800,1,0,1.0,0.0
7834358,Bahia,Ceará,2025,1745276400,1,0,1.0,0.0
7834367,Internacional,Juventude,2025,1745694000,3,1,3.0,1.0
7834365,Mirassol,Atlético Mineiro,2025,1745703000,2,2,1.75,2.0
7834369,Ceará,São Paulo,2025,1745703000,1,1,1.0,1.0
7834370,Sport Recife,Fortaleza,2025,1745708400,0,0,0.0,0.0
7834362,Botafogo,Fluminense,2025,1745712000,2,0,1.75,0.0
7834361,Flamengo,Corinthians,2025,1745780400,4,0,4.0,0.0
7834363,Palmeiras,Bahia,2025,1745789400,0,1,0.0,1.0
7834366,Cruzeiro,Vasco da Gama,2025,1745789400,1,0,1.0,0.0
7834368,Vitória,Grêmio,2025,1745789400,1,1,1.0,1.0
7834364,Santos,Bragantino,2025,1745796600,1,2,0.5,2.0
7834374,São Paulo,Fortaleza,2025,1746232200,0,0,0.0,0.0
7834371,Fluminense,Sport Recife,2025,1746307800,2,1,2.0,1.0
7834373,Corinthians,Internacional,2025,1746307800,4,2,3.2,2.0
7834379,Ceará,Vitória,2025,1746307800,1,0,1.0,0.0
7834378,Bahia,Botafogo,2025,1746316800,1,0,1.0,0.0
7834372,Vasco da Gama,Palmeiras,2025,1746385200,0,1,0.0,1.0
7834377,Grêmio,Santos,2025,1746385200,1,0,1.0,0.0
7834376,Cruzeiro,Flamengo,2025,1746394200,2,1,2.0,1.0
7834375,Bragantino,Mirassol,2025,1746482400,1,0,1.0,0.0
7834380,Juventude,Atlético Mineiro,2025,1746486000,0,1,0.0,1.0
7834389,Fortaleza,Juventude,2025,1746903600,5,0,3.5,0.0
7834385,Mirassol,Corinthians,2025,1746912600,2,1,2.0,1.0
7834387,Grêmio,Bragantino,2025,1746912600,1,1,1.0,0.75
7834388,Vitória,Vasco da Gama,2025,1746912600,2,1,2.0,0.8
7834381,Flamengo,Bahia,2025,1746921600,1,0,1.0,0.0
7834390,Sport Recife,Cruzeiro,2025,1746990000,0,4,0.0,4.0
7834383,Palmeiras,São Paulo,2025,1746995400,1,0,1.0,0.0
7834386,Atlético Mineiro,Fluminense,2025,1746995400,3,2,3.0,1.75
7834382,Botafogo,Internacional,2025,1747004400,4,0,4.0,0.0
7834384,Santos,Ceará,2025,1747090800,0,0,0.0,0.0
7834399,Ceará,Sport Recife,2025,1747508400,2,0,2.0,0.0
7834392,Vasco da Gama,Fortaleza,2025,1747517400,3,0,2.4,0.0
7834394,São Paulo,Grêmio,2025,1747526400,2,1,2.0,1.0
7834393,Corinthians,Santos,2025,1747594800,1,0,1.0,0.0
7834398,Bahia,Vitória,2025,1747594800,2,1,2.0,0.8
7834400,Juventude,Fluminense,2025,1747594800,1,1,1.0,1.0
7834391,Flamengo,Botafogo,2025,1747603800,0,0,0.0,0.0
7834395,Bragantino,Palmeiras,2025,1747603800,1,2,1.0,2.0
7834396,Cruzeiro,Atlético Mineiro,2025,1747611000,0,0,0.0,0.0
7834397,Internacional,Mirassol,2025,1747611000,1,1,1.0,1.0
7834401,Fluminense,Vasco da Gama,2025,1748122200,2,1,2.0,1.0
7834404,São Paulo,Mirassol,2025,1748122200,0,2,0.0,1.75
7834406,Atlético Mineiro,Corinthians,2025,1748131200,0,0,0.0,0.0
7834407,Grêmio,Bahia,2025,1748181600,1,0,1.0,0.0
7834403,Palmeiras,Flamengo,2025,1748199600,0,2,0.0,1.75
7834410,Sport Recife,Internacional,2025,1748199600,1,1,1.0,1.0
7834408,Vitória,Santos,2025,1748208600,0,1,0.0,1.0
7834409,Fortaleza,Cruzeiro,2025,1748215800,0,2,0.0,2.0
7834405,Bragantino,Juventude,2025,1748300400,1,0,1.0,0.0
7834418,Bahia,São Paulo,2025,1748727000,2,1,2.0,0.5
7834412,Vasco da Gama,Bragantino,2025,1748736000,0,2,0.0,2.0
7834415,Mirassol,Sport Recife,2025,1748786400,1,0,1.0,0.0
7834414,Santos,Botafogo,2025,1748804400,0,1,0.0,0.8
7834420,Juventude,Grêmio,2025,1748804400,0,2,0.0,2.0
7834411,Flamengo,Fortaleza,2025,1748813400,5,0,5.0,0.0
7834413,Corinthians,Vitória,2025,1748813400,0,0,0.0,0.0
7834419,Ceará,Atlético Mineiro,2025,1748813400,0,1,0.0,1.0
7834416,Cruzeiro,Palmeiras,2025,1748817000,2,1,2.0,0.5
7834417,Internacional,Fluminense,2025,1748820600,0,2,0.0,2.0
7834402,Botafogo,Ceará,2025,1749078000,3,2,3.0,1.5
7834425,Bragantino,Bahia,2025,1749765600,0,3,0.0,2.4000000000000004
7834428,Vitória,Cruzeiro,2025,1749765600,0,0,0.0,0.0
7834429,Fortaleza,Santos,2025,1749767400,2,3,2.0,3.0
7834427,Grêmio,Corinthians,2025,1749769200,1,1,1.0,1.0
7834424,São Paulo,Vasco da Gama,2025,1749774600,1,3,0.5,3.0
7834426,Atlético Mineiro,Internacional,2025,1749774600,2,0,1.75,0.0
7834431,Flamengo,São Paulo,2025,1752348600,2,0,1.75,0.0
7834437,Internacional,Vitória,2025,1752348600,1,0,1.0,0.0
7834432,Vasco da Gama,Botafogo,2025,1752355800,0,2,0.0,2.0
7834438,Bahia,Atlético Mineiro,2025,1752364800,2,1,2.0,0.75
7834433,Corinthians,Bragantino,2025,1752444000,1,2,1.0,2.0
7834436,Cruzeiro,Grêmio,2025,1752449400,4,1,4.0,1.0
7834439,Fortaleza,Ceará,2025,1752449400,0,1,0.0,1.0
7834440,Juventude,Sport Recife,2025,1752534000,2,0,2.0,0.0
7834443,Palmeiras,Mirassol,2025,1752703200,1,1,1.0,1.0
7834449,Ceará,Corinthians,2025,1752705000,0,1,0.0,1.0
7834444,Santos,Flamengo,2025,1752706800,1,0,1.0,0.0
7834442,Botafogo,Vitória,2025,1752712200,0,0,0.0,0.0
7834445,Bragantino,São Paulo,2025,1752712200,2,2,2.0,2.0
7834441,Fluminense,Cruzeiro,2025,1752791400,0,2,0.0,2.0
7834459,Fortaleza,Bahia,2025,1752951600,1,1,1.0,1.0
7834452,Vasco da Gama,Grêmio,2025,1752957000,1,1,1.0,1.0
7834455,Mirassol,Santos,2025,1752960600,3,0,2.5,0.0
7834454,São Paulo,Corinthians,2025,1752969600,2,0,2.0,0.0
7834457,Internacional,Ceará,2025,1753020000,1,0,1.0,0.0
7834456,Cruzeiro,Juventude,2025,1753038000,4,0,3.5,0.0
7834458,Vitória,Bragantino,2025,1753038000,1,0,1.0,0.0
7834453,Palmeiras,Atlético Mineiro,2025,1753043400,3,2,3.0,1.5
7834460,Sport Recife,Botafogo,2025,1753043400,0,1,0.0,1.0
7834451,Flamengo,Fluminense,2025,1753050600,1,0,1.0,0.0
7834461,Fluminense,Palmeiras,2025,1753308000,1,2,1.0,2.0
7834469,Ceará,Mirassol,2025,1753308000,0,2,0.0,2.0
7834463,Corinthians,Cruzeiro,2025,1753309800,0,0,0.0,0.0
7834464,Santos,Internacional,2025,1753317000,1,2,0.5,2.0
7834465,Bragantino,Flamengo,2025,1753317000,1,2,1.0,2.0
7834468,Vitória,Sport Recife,2025,1753317000,2,2,2.0,1.5
7834470,Juventude,São Paulo,2025,1753394400,0,1,0.0,1.0
7834472,Botafogo,Corinthians,2025,1753565400,1,1,1.0,1.0
7834475,Mirassol,Vitória,2025,1753565400,1,1,1.0,1.0
7834479,Fortaleza,Bragantino,2025,1753565400,3,1,3.0,1.0
7834480,Sport Recife,Santos,2025,1753565400,2,2,1.8,1.75
7834473,Palmeiras,Grêmio,2025,1753574400,1,0,1.0,0.0
7834474,São Paulo,Fluminense,2025,1753642800,3,1,2.75,1.0
7834476,Cruzeiro,Ceará,2025,1753642800,1,2,1.0,2.0
7834477,Internacional,Vasco da Gama,2025,1753651800,1,1,0.6000000000000001,1.0
7834478,Bahia,Juventude,2025,1753651800,3,0,2.4,0.0
7834471,Flamengo,Atlético Mineiro,2025,1753659000,1,0,1.0,0.0
7834447,Grêmio,Fortaleza,2025,1753831800,2,1,2.0,1.0
7834490,Sport Recife,Bahia,2025,1754161200,0,0,0.0,0.0
7834485,Mirassol,Vasco da Gama,2025,1754170200,3,2,3.0,2.0
7834481,Fluminense,Grêmio,2025,1754179200,1,0,1.0,0.0
7834482,Botafogo,Cruzeiro,2025,1754247600,0,2,0.0,2.0
7834483,Corinthians,Fortaleza,2025,1754247600,1,1,0.75,1.0
7834486,Atlético Mineiro,Bragantino,2025,1754256600,2,1,1.8,1.0
7834489,Ceará,Flamengo,2025,1754256600,1,1,1.0,1.0
7834488,Vitória,Palmeiras,2025,1754260200,2,2,2.0,1.75
7834487,Internacional,São Paulo,2025,1754263800,1,2,0.5,2.0
7834484,Santos,Juventude,2025,1754348400,3,1,3.0,1.0
7834491,Flamengo,Mirassol,2025,1754775000,2,1,2.0,1.0
7834494,São Paulo,Vitória,2025,1754775000,2,0,1.75,0.0
7834495,Bragantino,Internacional,2025,1754775000,1,3,1.0,3.0
7834499,Fortaleza,Botafogo,2025,1754782200,0,5,0.0,3.6
7834498,Bahia,Fluminense,2025,1754784000,3,3,2.75,3.0
7834492,Vasco da Gama,Atlético Mineiro,2025,1754852400,1,1,1.0,1.0
7834493,Palmeiras,Ceará,2025,1754852400,2,1,2.0,1.0
7834496,Cruzeiro,Santos,2025,1754861400,1,2,1.0,2.0
7834497,Grêmio,Sport Recife,2025,1754868600,0,1,0.0,1.0
7834500,Juventude,Corinthians,2025,1754953200,2,1,2.0,0.5
7834501,Fluminense,Fortaleza,2025,1755370800,2,1,2.0,1.0
7834509,Ceará,Bragantino,2025,1755370800,1,0,1.0,0.0
7834508,Vitória,Juventude,2025,1755379800,2,2,1.6,1.0
7834510,Sport Recife,São Paulo,2025,1755379800,2,2,2.0,1.75
7834503,Corinthians,Bahia,2025,1755388800,1,2,1.0,2.0
7834504,Santos,Vasco da Gama,2025,1755457200,0,6,0.0,6.0
7834506,Atlético Mineiro,Grêmio,2025,1755457200,1,3,1.0,2.6
7834507,Internacional,Flamengo,2025,1755466200,1,3,0.5,3.0
7834502,Botafogo,Palmeiras,2025,1755473400,0,1,0.0,1.0
7834505,Mirassol,Cruzeiro,2025,1755558000,1,1,1.0,1.0
7834450,Juventude,Vasco da Gama,2025,1755727200,2,0,2.0,0.0
7834515,Bragantino,Fluminense,2025,1755975600,4,2,4.0,2.0
7834516,Cruzeiro,Internacional,2025,1755984600,2,1,2.0,1.0
7834517,Grêmio,Ceará,2025,1755993600,0,0,0.0,0.0
7834512,Vasco da Gama,Corinthians,2025,1756062000,2,3,1.5,2.75
7834518,Bahia,Santos,2025,1756062000,2,0,2.0,0.0
7834519,Fortaleza,Mirassol,2025,1756071000,0,1,0.0,1.0
7834520,Juventude,Botafogo,2025,1756071000,1,3,1.0,2.75
7834514,São Paulo,Atlético Mineiro,2025,1756078200,2,0,2.0,0.0
7834513,Palmeiras,Sport Recife,2025,1756159200,3,0,3.0,0.0
7834511,Flamengo,Vitória,2025,1756166400,8,0,7.5,0.0
7834529,Ceará,Juventude,2025,1756580400,0,1,0.0,1.0
7834522,Botafogo,Bragantino,2025,1756589400,4,1,3.5,1.0
7834526,Cruzeiro,São Paulo,2025,1756598400,1,0,1.0,0.0
7834521,Flamengo,Grêmio,2025,1756666800,1,1,1.0,0.75
7834524,Santos,Fluminense,2025,1756666800,0,0,0.0,0.0
7834523,Corinthians,Palmeiras,2025,1756675800,1,1,1.0,1.0
7834525,Mirassol,Bahia,2025,1756675800,5,1,5.0,0.5
7834528,Vitória,Atlético Mineiro,2025,1756675800,1,0,1.0,0.0
7834527,Internacional,Fortaleza,2025,1756683000,2,1,2.0,1.0
7834530,Sport Recife,Vasco da Gama,2025,1756683000,2,3,2.0,3.0
7834537,Grêmio,Mirassol,2025,1757790000,0,1,0.0,1.0
7834539,Fortaleza,Vitória,2025,1757790000,2,0,2.0,0.0
7834533,Palmeiras,Internacional,2025,1757799000,4,1,4.0,1.0
7834531,Fluminense,Corinthians,2025,1757808000,0,1,0.0,1.0
7834535,Bragantino,Sport Recife,2025,1757858400,1,1,1.0,0.75
7834536,Atlético Mineiro,Santos,2025,1757876400,1,1,0.8,0.75
7834540,Juventude,Flamengo,2025,1757876400,0,2,0.0,1.75
7834534,São Paulo,Botafogo,2025,1757881800,1,0,1.0,0.0
7834532,Vasco da Gama,Ceará,2025,1757892600,2,2,1.8,1.75
7834538,Bahia,Cruzeiro,2025,1757977200,1,2,1.0,2.0
7834422,Botafogo,Mirassol,2025,1758148200,3,3,3.0,3.0
7834548,Vitória,Fluminense,2025,1758394800,0,1,0.0,0.8
7834542,Botafogo,Atlético Mineiro,2025,1758403800,1,0,1.0,0.0
7834549,Ceará,Bahia,2025,1758403800,1,1,1.0,1.0
7834543,Palmeiras,Fortaleza,2025,1758412800,4,1,3.5,1.0
7834545,Mirassol,Juventude,2025,1758481200,2,0,2.0,0.0
7834541,Flamengo,Vasco da Gama,2025,1758486600,1,1,1.0,1.0
7834547,Internacional,Grêmio,2025,1758486600,2,3,2.0,3.0
7834550,Sport Recife,Corinthians,2025,1758486600,1,0,1.0,0.0
7834544,Santos,São Paulo,2025,1758497400,1,0,1.0,0.0
7834546,Cruzeiro,Bragantino,2025,1758497400,2,1,2.0,1.0
7834462,Vasco da Gama,Bahia,2025,1758753000,3,1,2.4000000000000004,1.0
7834467,Grêmio,Botafogo,2025,1758753000,1,1,0.75,1.0
7834559,Fortaleza,Sport Recife,2025,1758999600,1,0,1.0,0.0
7834552,Vasco da Gama,Cruzeiro,2025,1759008600,2,0,2.0,0.0
7834560,Juventude,Internacional,2025,1759008600,1,1,1.0,1.0
7834556,Atlético Mineiro,Mirassol,2025,1759017600,1,0,1.0,0.0
7834557,Grêmio,Vitória,2025,1759068000,3,1,2.75,1.0
7834551,Fluminense,Botafogo,2025,1759086000,2,0,1.75,0.0
7834558,Bahia,Palmeiras,2025,1759086000,1,0,1.0,0.0
7834555,Bragantino,Santos,2025,1759095000,2,2,2.0,2.0
7834553,Corinthians,Flamengo,2025,1759102200,1,2,1.0,2.0
7834554,São Paulo,Ceará,2025,1759186800,0,1,0.0,1.0
7834566,Atlético Mineiro,Juventude,2025,1759278600,0,0,0.0,0.0
7834563,Palmeiras,Vasco da Gama,2025,1759356000,3,0,3.0,0.0
7834565,Mirassol,Bragantino,2025,1759356000,1,1,1.0,1.0
7834570,Sport Recife,Fluminense,2025,1759356000,2,2,1.75,2.0
7834567,Internacional,Corinthians,2025,1759357800,1,1,0.75,1.0
7834562,Botafogo,Bahia,2025,1759365000,2,1,2.0,1.0
7834564,Santos,Grêmio,2025,1759365000,1,1,0.75,1.0
7834568,Vitória,Ceará,2025,1759442400,1,0,1.0,0.0
7834569,Fortaleza,São Paulo,2025,1759444200,0,2,0.0,1.75
7834561,Flamengo,Cruzeiro,2025,1759447800,0,0,0.0,0.0
7834571,Fluminense,Atlético Mineiro,2025,1759613400,3,0,2.5,0.0
7834575,Bragantino,Grêmio,2025,1759613400,1,0,0.8,0.0
7834577,Internacional,Botafogo,2025,1759613400,2,0,2.0,0.0
7834573,Corinthians,Mirassol,2025,1759622400,3,0,2.5,0.0
7834572,Vasco da Gama,Vitória,2025,1759690800,4,3,3.8,3.0
7834574,São Paulo,Palmeiras,2025,1759690800,2,3,2.0,3.0
7834578,Bahia,Flamengo,2025,1759699800,1,0,0.8,0.0
7834580,Juventude,Fortaleza,2025,1759699800,1,2,1.0,2.0
7834576,Cruzeiro,Sport Recife,2025,1759707000,1,1,1.0,1.0
7834579,Ceará,Santos,2025,1759707000,3,0,2.5,0.0
7834446,Atlético Mineiro,Sport Recife,2025,1759960800,3,1,3.0,0.5
7834435,Mirassol,Fluminense,2025,1759968000,2,1,2.0,1.0
7834423,Palmeiras,Juventude,2025,1760220000,4,1,4.0,1.0
7834583,Palmeiras,Bragantino,2025,1760565600,5,1,4.0,1.0
7834582,Botafogo,Flamengo,2025,1760567400,0,3,0.0,2.5
7834585,Mirassol,Internacional,2025,1760569200,3,1,3.0,1.0
7834590,Sport Recife,Ceará,2025,1760569200,1,1,0.75,1.0
7834584,Santos,Corinthians,2025,1760574600,3,1,3.0,1.0
7834586,Atlético Mineiro,Cruzeiro,2025,1760574600,1,1,1.0,1.0
7834589,Fortaleza,Vasco da Gama,2025,1760574600,0,2,0.0,2.0
7834587,Grêmio,São Paulo,2025,1760652000,2,0,2.0,0.0
7834581,Fluminense,Juventude,2025,1760661000,1,0,1.0,0.0
7834588,Vitória,Bahia,2025,1760661000,2,1,2.0,1.0
7834593,Corinthians,Atlético Mineiro,2025,1760823000,1,0,1.0,0.0
7834596,Cruzeiro,Fortaleza,2025,1760832000,1,0,1.0,0.0
7834591,Flamengo,Palmeiras,2025,1760900400,3,2,3.0,1.5
7834595,Mirassol,São Paulo,2025,1760909400,3,0,3.0,0.0
7834597,Internacional,Sport Recife,2025,1760909400,2,0,2.0,0.0
7834599,Ceará,Botafogo,2025,1760909400,0,2,0.0,2.0
7834598,Bahia,Grêmio,2025,1760916600,4,0,3.5,0.0
7834600,Juventude,Bragantino,2025,1760997600,1,0,1.0,0.0
7834592,Vasco da Gama,Fluminense,2025,1760999400,2,0,2.0,0.0
7834594,Santos,Vitória,2025,1761006600,0,1,0.0,1.0
7834448,Bahia,Internacional,2025,1761170400,1,0,1.0,0.0
7834606,Atlético Mineiro,Ceará,2025,1761418800,1,0,1.0,0.0
7834608,Vitória,Corinthians,2025,1761418800,0,1,0.0,1.0
7834601,Fluminense,Internacional,2025,1761424200,1,0,1.0,0.0
7834610,Sport Recife,Mirassol,2025,1761427800,1,2,1.0,1.6
7834609,Fortaleza,Flamengo,2025,1761431400,1,0,1.0,0.0
7834604,São Paulo,Bahia,2025,1761438600,2,0,2.0,0.0
7834602,Botafogo,Santos,2025,1761505200,2,2,2.0,2.0
7834607,Grêmio,Juventude,2025,1761505200,3,1,3.0,1.0
7834605,Bragantino,Vasco da Gama,2025,1761514200,0,3,0.0,2.5
7834603,Palmeiras,Cruzeiro,2025,1761521400,0,0,0.0,0.0
8320015,Fluminense,Ceará,2025,1761775200,1,0,1.0,0.0
7834614,Santos,Fortaleza,2025,1762023600,1,1,1.0,1.0
7834616,Cruzeiro,Vitória,2025,1762023600,3,1,3.0,1.0
7834615,Mirassol,Botafogo,2025,1762030800,0,0,0.0,0.0
7834611,Flamengo,Sport Recife,2025,1762041600,3,0,3.0,0.0
7834613,Corinthians,Grêmio,2025,1762110000,2,0,2.0,0.0
7834618,Bahia,Bragantino,2025,1762110000,2,1,2.0,1.0
7834619,Ceará,Fluminense,2025,1762110000,2,0,1.8,0.0
7834617,Internacional,Atlético Mineiro,2025,1762119000,0,0,0.0,0.0
7834620,Juventude,Palmeiras,2025,1762119000,0,2,0.0,2.0
7834612,Vasco da Gama,São Paulo,2025,1762126200,0,2,0.0,1.75
7834625,Bragantino,Corinthians,2025,1762380000,2,1,1.8,1.0
7834628,Vitória,Internacional,2025,1762380000,1,0,1.0,0.0
7834630,Sport Recife,Juventude,2025,1762380000,0,2,0.0,2.0
7834622,Botafogo,Vasco da Gama,2025,1762381800,3,0,3.0,0.0
7834626,Atlético Mineiro,Bahia,2025,1762383600,3,0,2.4000000000000004,0.0
7834627,Grêmio,Cruzeiro,2025,1762383600,0,1,0.0,1.0
7834624,São Paulo,Flamengo,2025,1762389000,2,2,1.8,2.0
7834621,Fluminense,Mirassol,2025,1762468200,1,0,1.0,0.0
7834629,Ceará,Fortaleza,2025,1762470000,1,1,0.75,1.0
7834623,Palmeiras,Santos,2025,1762475400,2,0,2.0,0.0
7834640,Sport Recife,Atlético Mineiro,2025,1762628400,2,4,2.0,4.0
7834632,Vasco da Gama,Juventude,2025,1762635600,1,3,1.0,2.6
7834637,Internacional,Bahia,2025,1762637400,2,2,2.0,1.75
7834634,São Paulo,Bragantino,2025,1762646400,0,1,0.0,1.0
7834633,Corinthians,Ceará,2025,1762714800,0,1,0.0,1.0
7834636,Cruzeiro,Fluminense,2025,1762714800,0,0,0.0,0.0
7834638,Vitória,Botafogo,2025,1762714800,0,0,0.0,0.0
7834631,Flamengo,Santos,2025,1762723800,3,2,2.5,1.0
7834635,Mirassol,Palmeiras,2025,1762731000,2,1,2.0,1.0
7834639,Fortaleza,Grêmio,2025,1762731000,2,2,2.0,2.0
7834466,Atlético Mineiro,Fortaleza,2025,1762990200,3,3,3.0,2.75
7834430,Sport Recife,Flamengo,2025,1763242200,1,5,1.0,3.6
8331382,Santos,Palmeiras,2025,1763251200,1,0,1.0,0.0
7834675,Bragantino,Atlético Mineiro,2025,1763330400,2,0,2.0,0.0
7834642,Botafogo,Sport Recife,2025,1763508600,3,2,3.0,2.0
7834673,Palmeiras,Vitória,2025,1763591400,0,0,0.0,0.0
7834641,Fluminense,Flamengo,2025,1763598600,2,1,2.0,0.5
7834644,Santos,Mirassol,2025,1763598600,1,1,1.0,1.0
7834647,Grêmio,Vasco da Gama,2025,1763598600,2,0,2.0,0.0
7834650,Juventude,Cruzeiro,2025,1763665200,3,3,3.0,2.75
7834648,Bahia,Fortaleza,2025,1763672400,2,3,1.5,3.0
7834643,Corinthians,São Paulo,2025,1763677800,3,1,2.75,1.0
7834649,Ceará,Internacional,2025,1763685000,1,2,0.8,1.6
7834652,Botafogo,Grêmio,2025,1763850600,3,2,3.0,1.5
7834651,Flamengo,Bragantino,2025,1763857800,3,0,3.0,0.0
7834653,Palmeiras,Fluminense,2025,1763857800,0,0,0.0,0.0
7834654,São Paulo,Juventude,2025,1763924400,2,1,1.6,0.5
7834658,Bahia,Vasco da Gama,2025,1763924400,1,0,0.8,0.0
7834660,Sport Recife,Vitória,2025,1763933400,1,3,1.0,3.0
7834656,Cruzeiro,Corinthians,2025,1763940600,3,0,3.0,0.0
7834655,Mirassol,Ceará,2025,1764021600,3,0,3.0,0.0
7834657,Internacional,Santos,2025,1764028800,1,1,1.0,1.0
7834666,Atlético Mineiro,Flamengo,2025,1764117000,1,1,1.0,0.75
7834667,Grêmio,Palmeiras,2025,1764117000,3,2,2.6,1.5
7834665,Bragantino,Fortaleza,2025,1764194400,0,1,0.0,1.0
7834661,Fluminense,São Paulo,2025,1764286200,6,0,5.5,0.0
7834670,Juventude,Bahia,2025,1764367200,1,1,1.0,1.0
7834662,Vasco da Gama,Internacional,2025,1764369000,5,1,5.0,1.0
7834664,Santos,Sport Recife,2025,1764376200,3,0,3.0,0.0
7834668,Vitória,Mirassol,2025,1764442800,2,0,1.75,0.0
7834669,Ceará,Cruzeiro,2025,1764460800,1,1,1.0,1.0
7834663,Corinthians,Botafogo,2025,1764529200,2,2,2.0,2.0
7834659,Fortaleza,Atlético Mineiro,2025,1764538200,1,0,1.0,0.0
7834672,Vasco da Gama,Mirassol,2025,1764712800,0,2,0.0,1.75
7834677,Grêmio,Fluminense,2025,1764721800,1,2,1.0,2.0
7834645,Bragantino,Vitória,2025,1764799200,4,0,4.0,0.0
7834679,Fortaleza,Corinthians,2025,1764799200,2,1,2.0,1.0
7834680,Juventude,Santos,2025,1764801000,0,3,0.0,3.0
7834674,São Paulo,Internacional,2025,1764802800,3,0,3.0,0.0
7834678,Bahia,Sport Recife,2025,1764802800,2,0,2.0,0.0
7834646,Atlético Mineiro,Palmeiras,2025,1764808200,0,3,0.0,2.5
7834671,Flamengo,Ceará,2025,1764808200,1,0,1.0,0.0
7834676,Cruzeiro,Botafogo,2025,1764887400,2,2,2.0,1.75
7834685,Mirassol,Flamengo,2025,1765056600,3,3,3.0,3.0
7834681,Fluminense,Bahia,2025,1765134000,2,0,2.0,0.0
7834682,Botafogo,Fortaleza,2025,1765134000,4,2,3.75,2.0
7834683,Corinthians,Juventude,2025,1765134000,1,1,1.0,0.75
7834684,Santos,Cruzeiro,2025,1765134000,3,0,3.0,0.0
7834686,Atlético Mineiro,Vasco da Gama,2025,1765134000,5,0,4.2,0.0
7834687,Internacional,Bragantino,2025,1765134000,3,1,2.5,0.5
7834688,Vitória,São Paulo,2025,1765134000,1,0,1.0,0.0
7834689,Ceará,Palmeiras,2025,1765134000,1,3,1.0,3.0
7834690,Sport Recife,Grêmio,2025,1765134000,0,4,0.0,4.0
8409535,Atlético Mineiro,Palmeiras,2026,1769637600,2,2,2.0,2.0
8409536,Vitória,Remo,2026,1769637600,2,0,2.0,0.0
8409810,Coritiba,Bragantino,2026,1769637600,0,1,0.0,0.8
8409855,Internacional,Atlético PR,2026,1769637600,0,1,0.0,1.0
8409546,Fluminense,Grêmio,2026,1769639400,2,1,2.0,1.0
8409537,Corinthians,Bahia,2026,1769641200,1,2,1.0,2.0
8409814,Chapecoense,Santos,2026,1769641200,4,2,3.75,2.0
8409540,São Paulo,Flamengo,2026,1769646600,2,1,2.0,1.0
8409534,Mirassol,Vasco da Gama,2026,1769727600,2,1,2.0,1.0
8409541,Botafogo,Cruzeiro,2026,1769733000,4,0,3.0,0.0
8409808,Bragantino,Atlético Mineiro,2026,1770242400,1,0,1.0,0.0
8409854,Flamengo,Internacional,2026,1770242400,1,1,1.0,1.0
8409531,Santos,São Paulo,2026,1770246000,1,1,1.0,1.0
8409805,Remo,Mirassol,2026,1770246000,2,2,2.0,1.25
8409809,Palmeiras,Vitória,2026,1770251400,5,1,4.5,1.0
8409815,Grêmio,Botafogo,2026,1770251400,5,3,5.0,2.5
8409807,Bahia,Fluminense,2026,1770328800,1,1,1.0,1.0
8409533,Vasco da Gama,Chapecoense,2026,1770332400,1,1,1.0,0.75
8409825,Cruzeiro,Coritiba,2026,1770337800,1,2,1.0,2.0
8409801,Vitória,Flamengo,2026,1770769800,1,2,1.0,2.0
8409799,Chapecoense,Coritiba,2026,1770847200,3,3,2.75,3.0
8409803,Mirassol,Cruzeiro,2026,1770847200,2,2,2.0,1.75
8409802,Atlético Mineiro,Remo,2026,1770850800,3,3,2.75,2.75
8409772,Vasco da Gama,Bahia,2026,1770856200,0,1,0.0,1.0
8409804,São Paulo,Grêmio,2026,1770856200,2,0,1.8,0.0
8409771,Atlético PR,Santos,2026,1770933600,2,1,2.0,1.0
8409596,Fluminense,Botafogo,2026,1770935400,1,0,1.0,0.0
8409481,Corinthians,Bragantino,2026,1770937200,2,0,2.0,0.0
8409476,Internacional,Palmeiras,2026,1770942600,1,3,1.0,3.0
8409806,Atlético PR,Corinthians,2026,1771540200,0,1,0.0,1.0
8409794,Remo,Internacional,2026,1772056800,1,1,1.0,1.0
8409795,Bragantino,Atlético PR,2026,1772056800,1,1,1.0,0.8
8409530,Coritiba,São Paulo,2026,1772058600,0,1,0.0,1.0
8409770,Cruzeiro,Corinthians,2026,1772060400,1,1,1.0,0.8
8409791,Palmeiras,Fluminense,2026,1772065800,2,1,2.0,1.0
8409797,Grêmio,Atlético Mineiro,2026,1772065800,2,1,1.6,1.0
8409796,Santos,Vasco da Gama,2026,1772143200,2,1,2.0,1.0
8409792,Mirassol,Santos,2026,1773189000,2,2,2.0,1.25
8409789,Atlético Mineiro,Internacional,2026,1773266400,1,0,1.0,0.0
8409813,Bahia,Vitória,2026,1773270000,1,1,1.0,1.0
