home,away,goals_home,goals_away,result,game_week,model_h,model_d,model_a,bs_model,ll_model,elo_h,elo_d,elo_a,bs_elo,ll_elo,odds_h,odds_d,odds_a,bs_odds,ll_odds,blend_h,blend_d,blend_a,bs_blend,ll_blend,div_home,div_draw,div_away,div_max
Atlético GO,Botafogo,1,4,A,21,0.2903097478828122,0.30431776733493265,0.40537248478225524,0.5304709350855294,0.9029489190430247,0.23620340696494366,0.22492693217694457,0.5388696608581118,0.31902536395749137,0.6182815539052597,0.2687423187218353,0.28553871364195,0.44571896763621466,0.4609822536985516,0.8080666429770722,0.2760752446365674,0.29192359189756406,0.4320011634658684,0.48405960251164315,0.8393269975336247,0.021567429160976925,0.01877905369298266,0.04034648285395942,0.04034648285395942
Criciúma,Atlético Mineiro,2,1,H,21,0.32704476145677397,0.3044271772377279,0.3685280613054983,0.6813575912932903,1.117658232263895,0.3424278512618001,0.26602446587474954,0.3915476828634505,0.6564797351958563,1.071694296720588,0.3163516844700082,0.28923582580115037,0.39441248972884146,0.706593594307972,1.1509007586997428,0.31998733064550855,0.2944008852895867,0.3856117840649048,0.6977855597516321,1.1394738757049239,0.010693076986765748,0.015191351436577516,0.025884428423343153,0.025884428423343153
São Paulo,Flamengo,1,0,H,21,0.3148150414241508,0.330479190501598,0.3547057680742512,0.7045111047183241,1.1557699826904266,0.3889197023051658,0.2667540886884547,0.34432620900637945,0.56313741227152,0.9443823774807407,0.3595978690496649,0.29811823337343185,0.34228389757690325,0.6161476369358622,1.0227689022930395,0.3443717076569901,0.30912095879700835,0.34650733354600155,0.6454715570893529,1.066033659463337,0.04478282762551411,0.03236095712816617,0.012421870497347942,0.04478282762551411
Fluminense,Bahia,1,0,H,21,0.4238277558852535,0.30846285121095335,0.26770939290379314,0.4987921045143313,0.8584281424061104,0.5416448631994879,0.22412273178868747,0.2342324050118246,0.3151852498934635,0.6131447262513563,0.45172802404207363,0.291885800150263,0.2563861758076634,0.4515333510954464,0.7946749969751407,0.4422419328687548,0.2975219975108977,0.2602360696203475,0.4673362123843036,0.8158981872193997,0.02790026815682012,0.01657705106069035,0.011323217096129767,0.02790026815682012
Corinthians,Juventude,1,1,D,21,0.5905311762726316,0.24947194521732494,0.15999687851004352,0.9376184322987617,1.388408814131604,0.6305207472290655,0.1969064106094086,0.17257284216152588,1.0722971118582698,1.6250267361757897,0.533893122200367,0.2716573827666573,0.19444949503297573,0.8533354401297508,1.303213628858389,0.553150060584937,0.2641143339998843,0.1827356054151788,0.8808950044360051,1.3313731862564446,0.05663805407226463,0.02218543754933236,0.03445261652293222,0.05663805407226463
Atlético PR,Grêmio,0,2,A,21,0.533912242053432,0.27298636871944076,0.19310138922712716,1.0106692077883412,1.6445398952331685,0.425121623728866,0.25675018717498993,0.318128189096144,0.7115982200815638,1.1453008670638825,0.5417770286539851,0.24993980255237178,0.20828316879364314,0.9828077944924944,1.5688567366988742,0.539103001209797,0.2577756350491752,0.2031213637410277,0.9920958848643755,1.593951627641003,0.00786478660055312,0.023046566167068988,0.01518177956651598,0.023046566167068988
Internacional,Palmeiras,1,1,D,21,0.42463562796051496,0.30717798798928353,0.26818638405020157,0.7322416934499205,1.1803279339565853,0.43843215960779536,0.2530841779001256,0.30848366249207904,0.8452681739060135,1.3740331266204713,0.4012133468149647,0.2946410515672397,0.3041456016177958,0.7510079427800853,1.2219974378616074,0.40917692240445175,0.29890360995073456,0.29191946764481375,0.7441788775585221,1.2076341323120667,0.023422281145550283,0.012536936422043843,0.03595921756759424,0.03595921756759424
Cruzeiro,Fortaleza,1,2,A,21,0.48895262630143205,0.2973931133028544,0.2136542603957136,0.9458569568008444,1.543396176085944,0.3617516366263679,0.27351093342917204,0.36473742994446,0.6092310102207226,1.0085775542855897,0.5182625863770978,0.27097729516288255,0.21076011846001974,0.9649243935453128,1.557034671580004,0.5082971999513713,0.279958673330473,0.21174412671815565,0.9580902240146858,1.5523766827028616,0.02930996007566572,0.026415818139971847,0.0028941419356938725,0.02930996007566572
Fortaleza,Criciúma,1,0,H,22,0.5239150631611825,0.27591779405221484,0.2001671427866026,0.3428543812108134,0.6464257010034682,0.7079264413009125,0.1696090359928959,0.12246452270619163,0.12907174810324407,0.3454150871536668,0.5570548750951491,0.2753442668327451,0.1676008580721057,0.3001048965811421,0.5850915248857216,0.5457873390376005,0.27553926608736484,0.17867339487503467,0.3141552105706774,0.6055258680498748,0.033139811933966534,0.0005735272194697383,0.03256628471449691,0.033139811933966534
Cuiabá,Grêmio,1,3,A,22,0.3385345502594697,0.3246025321617777,0.33686291757875264,0.6597232356873836,1.0880792041476033,0.36856260794407075,0.27243610796440687,0.3590012840915224,0.6209391826936459,1.0244293136436469,0.4007285974499089,0.31390406800242865,0.2853673345476624,0.7698190192541572,1.2539780354735361,0.3795826214051596,0.3175415458166074,0.3028758327782331,0.7308977043170554,1.1944323502718996,0.062194047190439194,0.010698464159349053,0.05149558303109025,0.062194047190439194
Cruzeiro,Atlético Mineiro,0,0,D,22,0.4161292909716203,0.31374080988056285,0.2701298991478168,0.7170854252415388,1.159188080182469,0.4496282080701811,0.24999863668897437,0.3003731552408445,0.8548916028501397,1.386299814378862,0.428068803752932,0.3139171227521501,0.2580140734949179,0.7205238773205954,1.1586262681920263,0.42400936940728606,0.3138571763758105,0.26213345421690354,0.7192898675758255,1.1588172488569088,0.011939512781311667,0.0001763128715872586,0.012115825652898926,0.012115825652898926
Vasco da Gama,Fluminense,2,0,H,22,0.3669999270725985,0.3156499599394991,0.31735011298790244,0.6010350837493375,1.0023936296398521,0.45208242710124064,0.24932167161069121,0.2985959012880682,0.4515344748920503,0.7938907549321705,0.3370028040294942,0.3198670682313843,0.3431301277391214,0.6596185077659602,1.0876640281020937,0.34720182586414966,0.31843325141214335,0.334364922723707,0.6393450933080399,1.0578490373844536,0.029997123043104312,0.004217108291885152,0.025780014751218938,0.029997123043104312
Corinthians,Bragantino,1,1,D,22,0.5457715403159863,0.26530050788611004,0.18892795179790361,0.8733436889018432,1.3268921034561443,0.5973665689215806,0.20744668819953993,0.19518674287887947,1.0230854343066846,1.5728808966616632,0.4365343242714649,0.30275767651085467,0.26070799921768045,0.7446777347877727,1.1948225409303268,0.47367497772660216,0.2900222391784415,0.23630278309495628,0.7842754106839132,1.2377976721196893,0.10923721604452141,0.03745716862474463,0.07178004741977684,0.10923721604452141
Juventude,Botafogo,3,2,H,22,0.2638505158304093,0.2968362708567213,0.4393132133128695,0.8230239341305581,1.3323725641185022,0.28742777175197803,0.24505633130780408,0.46751589694021795,0.7863828998762079,1.2467836789967175,0.2644026109166588,0.29287673824614513,0.4427206508371961,0.8228818773096399,1.3302822961794636,0.26421489858733394,0.29422297933374103,0.44156212207892503,0.8229239846837137,1.33099249716161,0.0005520950862494822,0.0039595326105761885,0.0034074375243265953,0.0039595326105761885
Bahia,Vitória,2,0,H,22,0.5182965614563438,0.28965020909996997,0.19205322944368616,0.3528198892761874,0.6572076880814064,0.4917206788555542,0.23832199944041899,0.2699573217040268,0.38802219926194925,0.7098444496105458,0.5769230769230769,0.2644230769230769,0.15865384615384612,0.27408468934911245,0.5500463369192721,0.5569900616643877,0.2730003018632206,0.17000963647239176,0.2996902467750074,0.585207881827342,0.05862651546673303,0.02522713217689304,0.033399383289840046,0.05862651546673303
Flamengo,Palmeiras,1,1,D,22,0.4451485385380945,0.29666186517118,0.2581895962907254,0.7595036208998525,1.215162289871284,0.46711113121427844,0.24516842016849671,0.28772044861722484,0.8707465793677032,1.4058098753495052,0.5240103828682673,0.2774172615184945,0.19857235561323813,0.8361436757189703,1.282232546943301,0.4971973557960086,0.2839604267604076,0.21884221744358381,0.8078097971913051,1.2589203929229151,0.07886184433017279,0.019244603652685488,0.059617240677487277,0.07886184433017279
São Paulo,Atlético GO,1,0,H,22,0.49030310694304013,0.3017897836636334,0.20790710939332646,0.39409336245194926,0.712731493524631,0.6466976564403959,0.19154740710824278,0.16175493645136127,0.18767761460098337,0.435876394410602,0.5942947702060223,0.25356576862123614,0.1521394611727417,0.2520387481445947,0.5203798365708022,0.5589376046966084,0.2699619337356512,0.17110046156774053,0.2966908501657513,0.5817174315621313,0.10399166326298215,0.04822401504239726,0.05576764822058475,0.10399166326298215
Internacional,Atlético PR,2,2,D,22,0.5719200943783447,0.26731729216015143,0.1607626134615038,0.8897611626082405,1.3193189659725286,0.6554324020002177,0.1885865267903948,0.1559810712093875,1.1123135526734775,1.6681983493494703,0.5038759689922481,0.2945736434108528,0.20155038759689925,0.7921398954389758,1.222226244635286,0.5270109716235208,0.2853064839856143,0.1876825443908648,0.8237521235136014,1.2541912941172746,0.06804412538609661,0.02725635125070136,0.040787774135395444,0.06804412538609661
Internacional,Juventude,2,1,H,6,0.6504108062144229,0.23435377948373912,0.11523541430183802,0.19041349907927904,0.4301511061657367,0.6486911791705239,0.19087597528227654,0.16043284554719958,0.1855902234629288,0.43279851655786783,0.6174990513369328,0.21819250543776147,0.1643084432253056,0.22091220967247738,0.4820777467776499,0.6286890479952795,0.2236873386133939,0.14762361339132665,0.2097005797653069,0.4641185038255283,0.032911754877490096,0.01616127404597764,0.049073028923467585,0.049073028923467585
Grêmio,Bahia,0,2,A,23,0.38975602473351967,0.3088882700858058,0.3013557051806745,0.7354255728962702,1.199463967157714,0.5261104178050442,0.2285987941530639,0.24529078804189203,0.8986355750256614,1.4053108822675693,0.39999205971097346,0.2929172621883437,0.30709067810068286,0.7259174986947134,1.1806122066014668,0.39651180781863915,0.2983474048734808,0.30514078730787997,0.7290621131974591,1.1869820111474307,0.01023603497745379,0.01597100789746214,0.005734972920008352,0.01597100789746214
Atlético Mineiro,Cuiabá,1,1,D,23,0.6139676955610311,0.26004816482584775,0.12598413961312113,0.9403570530041773,1.3468884157929641,0.620817668797898,0.2000490673306688,0.17913326387143322,1.0574247987954222,1.6091926058708719,0.5925155925155925,0.24948024948024947,0.15800415800415799,0.9393199372409352,1.3883755273237153,0.5998093075510417,0.25307334069775295,0.14711735175120547,0.939314154987563,1.3740759480820761,0.021452103045438653,0.010567915345598283,0.03202001839103685,0.03202001839103685
Bragantino,Fortaleza,1,2,A,23,0.48806439722385475,0.2919355109438062,0.22000009183233912,0.9318330551290652,1.5141273152101393,0.370114688903033,0.2720007156797548,0.3578845954172122,0.623281465074605,1.027544703720121,0.42307692307692313,0.2884615384615385,0.2884615384615385,0.7684911242603549,1.2431935174792172,0.44517266428687985,0.2896426891055095,0.26518464660761065,0.8220251919617318,1.3273289159827915,0.06498747414693162,0.0034739724822677176,0.06846144662919937,0.06846144662919937
Fluminense,Corinthians,0,0,D,23,0.38496227664445853,0.3069468837273697,0.30809083962817174,0.7234385418772805,1.1810805635388293,0.41960812570520306,0.25826928834310686,0.32212258595169013,0.8299983881530786,1.3537524851243732,0.4799342457920881,0.2794911196083336,0.24057463459957829,0.8073460818199937,1.2747847593127262,0.447643776281894,0.2888260794088059,0.26353014430930005,0.7756014327326449,1.2419305733784356,0.09497196914762956,0.027455764119036108,0.06751620502859346,0.09497196914762956
Palmeiras,São Paulo,2,1,H,23,0.5944120837203092,0.2618013355256124,0.14378658075407844,0.2537160779200449,0.5201824565114876,0.6141177022034467,0.2021899911430487,0.18369230665350456,0.22352880379485907,0.4875686718068429,0.5072616073735894,0.2760099922473943,0.21672840037901628,0.3659438389193126,0.6787284175935397,0.5368927693314741,0.2711790489619884,0.19192818170653742,0.3248428106265774,0.6219568890842812,0.0871504763467198,0.014208656721781898,0.07294181962493784,0.0871504763467198
Atlético GO,Internacional,1,0,H,23,0.2905844112541778,0.3157118497868625,0.39370373895895966,0.7579470837216886,1.235861172594589,0.28121390803693963,0.24267157615141705,0.47611451581164327,0.8022279720378975,1.2686396606778887,0.30625,0.30625,0.3875,0.725234375,1.1833535171232001,0.3009236998264205,0.3094670289275333,0.38960927124604633,0.7362728996984909,1.2008985353157846,0.015665588745822245,0.009461849786862486,0.006203738958959648,0.015665588745822245
Criciúma,Vasco da Gama,2,2,D,23,0.44908721102061583,0.2895783378715915,0.2613344511077926,0.774673956459377,1.2393294214354043,0.37162437511289115,0.2715776001740114,0.3567980247130975,0.7960086991854676,1.3035073602848433,0.41401273885350315,0.2929936305732484,0.2929936305732484,0.7571098218994685,1.227604408859213,0.42593805939032153,0.2918324310546851,0.28222950955499343,0.7625780322067625,1.2315755076891937,0.03507447216711268,0.0034152927016569135,0.03165917946545582,0.03507447216711268
Botafogo,Flamengo,4,1,H,23,0.44229898540908336,0.3040143460020783,0.2536866685888384,0.46781207007051234,0.8157691880081054,0.5274728509143282,0.22820861375715648,0.24431853532851533,0.3350526247210667,0.6396578824174,0.3648208469055374,0.29641693811074915,0.33876221498371334,0.606075396025422,1.0083488762921027,0.39116341399674304,0.29900005679380104,0.30983652920945587,0.5560816972513595,0.9386298676981899,0.07747813850354596,0.007597407891329122,0.08507554639487491,0.08507554639487491
Atlético PR,Juventude,1,2,A,23,0.5508312224717827,0.2632016204951737,0.18596715703304356,1.0353395981099096,1.6821851959513163,0.4845407382965515,0.24032694849188177,0.2751323132115668,0.8179699325904009,1.2905031580746453,0.6114338122898196,0.2369306022623051,0.15163558544787528,1.1497095969780105,1.8862751008134564,0.5908289317516872,0.24586274846148043,0.16330831978683252,1.1095802854138062,1.812115332435589,0.0606025898180369,0.026271018232868593,0.03433157158516828,0.0606025898180369
Vitória,Cruzeiro,2,2,D,23,0.4008949806783191,0.31765477835554345,0.28145024096613747,0.7055260251739892,1.1467900885508673,0.4899382506975763,0.23882039442246716,0.27124135487995654,0.8930057540408841,1.4320434973312095,0.3070997293358318,0.29981261711430357,0.3930876535498647,0.7390905182838005,1.204597609094778,0.3389901147922775,0.3058789519363251,0.3551309332713974,0.7228363070581096,1.1845658372003538,0.09379525134248728,0.017842161241239884,0.11163741258372722,0.11163741258372722
Atlético GO,Juventude,2,1,H,24,0.4949557091369898,0.28235737693109175,0.22268691393191864,0.38438488567724916,0.7032869969076365,0.41997965083366134,0.2581668991308595,0.3218534500354792,0.5066633965536256,0.8675490192745259,0.5114491057997661,0.2782884840381081,0.21026241016212607,0.36033673769926255,0.6705071984436052,0.5058413509344221,0.27967190762172245,0.2144867414438555,0.36841370861429357,0.6815321945599896,0.016493396662776327,0.004068892892983678,0.012424503769792566,0.016493396662776327
Palmeiras,Cuiabá,5,0,H,24,0.7641906475470265,0.17332837561086054,0.06248097684211292,0.08955264896333488,0.2689379822710945,0.7374456416066855,0.1578539281008522,0.10470043029246238,0.10481483383162084,0.3045628997806244,0.6292134831460674,0.23595505617977527,0.1348314606741573,0.2113369524049994,0.4632846789969906,0.6751057190423936,0.21466198478634427,0.11023229617126222,0.16378722063056167,0.39288597956981874,0.13497716440095908,0.06262668056891474,0.07235048383204437,0.13497716440095908
Atlético Mineiro,Fluminense,0,2,A,24,0.4782478500247115,0.30317574975781214,0.2185764002174764,0.9312593835915481,1.5206196678166284,0.4895684581576357,0.23892373765945207,0.2715078041829122,0.8274627070064096,1.3037643953328248,0.5002550642597376,0.2985897414800309,0.20115519426023135,0.9775639866920347,1.603678558099801,0.4927726114198288,0.3001489842944766,0.20707840428569468,0.9616389162886438,1.5746577927648044,0.022007214235026162,0.004586008277781217,0.017421205957245056,0.022007214235026162
Bahia,Botafogo,0,0,D,24,0.32835302577707715,0.31058068102710146,0.36106629319582134,0.713483574992188,1.169311569084462,0.3057398364917395,0.2520408641439761,0.4422192993642844,0.8484776252587242,1.3781640453156196,0.41395531164249316,0.2885143081144649,0.2975303802430419,0.7660952169624413,1.2430105994129352,0.38485053444825174,0.2960168749047613,0.3191325906469869,0.7455477846970207,1.2173388164696914,0.08560228586541602,0.022066372912636578,0.06353591295277944,0.08560228586541602
Fortaleza,Corinthians,1,0,H,24,0.3463821742402992,0.31040663611049063,0.34321118964921016,0.6413624625926952,1.0602125636632962,0.5047456517111907,0.2346650961207053,0.26058925216810397,0.3682513351818448,0.6837006365639086,0.5292652552926526,0.28019925280199254,0.19053549190535493,0.336406594821102,0.6362655450223448,0.4670850077348524,0.2904697631268819,0.24244522913826572,0.4271507614038554,0.7612440084677639,0.18288308105235335,0.030207383308498093,0.15267569774385523,0.18288308105235335
Criciúma,Grêmio,0,1,A,24,0.4005711975950943,0.2955100957037719,0.30391870670113375,0.7323126678862427,1.1909950255042476,0.35173949752078226,0.26961429057967384,0.37864621189954384,0.5824930697877397,0.9711529876990908,0.3800403225806452,0.2923387096774194,0.3276209677419355,0.6819861309833507,1.1158979249551353,0.3870208200855578,0.29341698092637924,0.3195621989880629,0.6988742409216095,1.1408033480924886,0.020530875014449113,0.0031713860263525295,0.023702261040801753,0.023702261040801753
São Paulo,Vitória,2,1,H,24,0.5054002180551562,0.3065946970858315,0.18800508485901227,0.3739751645138842,0.6824046525774908,0.5593300368816448,0.2189458385156933,0.22172412460266192,0.2912888840288893,0.58101557417745,0.5405405405405405,0.27027027027027023,0.1891891891891892,0.3199415631848065,0.6151856390902336,0.5285928308955099,0.2826205753875611,0.18878659371692907,0.3377394866827462,0.6375368393414711,0.035140322485384234,0.03632442681556125,0.0011841043301769327,0.03632442681556125
Internacional,Cruzeiro,1,0,H,24,0.5929347307428231,0.264459031923043,0.1426062373341339,0.25597725192769033,0.5226709522431132,0.6242974305054831,0.19892790198133467,0.17677466751318213,0.21197401398587384,0.47112837272383257,0.4947263544851754,0.29528979283333906,0.20998385268148553,0.38659073699035673,0.7037504884961996,0.5281172024127756,0.2848073341238384,0.18707546346338597,0.3387858212595138,0.6384370456418975,0.09820837625764772,0.030830760910296073,0.06737761534735162,0.09820837625764772
Flamengo,Bragantino,2,1,H,24,0.6323905116503773,0.23852419666284966,0.12908529168677296,0.20869354084818842,0.45824817747478286,0.640856479809383,0.19350049514077894,0.16564302504983805,0.193864121462296,0.44494974758429634,0.5769230769230769,0.2644230769230769,0.15865384615384612,0.27408468934911245,0.5500463369192721,0.5957820047303591,0.2556174576345997,0.14860053763504125,0.25081459213280705,0.5178804426999454,0.055467434727300424,0.02589888026022727,0.029568554467073155,0.055467434727300424
Vasco da Gama,Atlético PR,2,1,H,24,0.34151562661988105,0.3049206642513967,0.3535637091287222,0.6515855778861805,1.0743618422484094,0.5346946511210379,0.2261329220713249,0.23917242680763734,0.32484861588494324,0.626059440591536,0.4443981200727713,0.2838841722255912,0.27171770770163733,0.4631141848975122,0.8110344514849002,0.4094180722987887,0.2910365795143651,0.29954534818684625,0.523216719563079,0.8930184633516399,0.10288249345289024,0.021036492025805487,0.08184600142708487,0.10288249345289024
Cruzeiro,Internacional,0,0,D,5,0.3044703187650715,0.3220863025520841,0.3734433786828444,0.6917291132784669,1.1329357490006786,0.3549339423385963,0.2708529019813347,0.37421315568006897,0.7976690798570947,1.3061794025869669,0.41401273885350315,0.2929936305732484,0.2929936305732484,0.7571098218994685,1.227604408859213,0.37676831602343647,0.3028851390460526,0.32034654493051107,0.7305454021708936,1.1944016243973286,0.10954242008843162,0.029092671978835694,0.08044974810959599,0.10954242008843162
Criciúma,Bragantino,1,0,H,19,0.37130405283430984,0.29204837690739494,0.33664757025829534,0.5938824349976219,0.990734002603328,0.36832517757663435,0.27250274832734933,0.3591720740960163,0.6022754079399835,0.998789096269418,0.41002004008016035,0.28577154308617236,0.30420841683366734,0.522284488817314,0.8915492422339925,0.39685660441657117,0.287905666585388,0.3152377289980408,0.5460464542717275,0.9241802614857814,0.038715987245850514,0.006276833821222572,0.032439153424628,0.038715987245850514
Cuiabá,Criciúma,2,1,H,25,0.4056466558918138,0.3072984576208384,0.2870548864873478,0.5300887475649942,0.9022728040014609,0.5138622417799167,0.23208789854408074,0.2540498596760026,0.3547360438192523,0.6658000615499631,0.48657187993680884,0.287519747235387,0.22590837282780407,0.3973106324356296,0.7203706391706017,0.45905730376151055,0.2942445087664405,0.2466981874720489,0.4400588272549647,0.7785802319177356,0.08092522404499503,0.019778710385451426,0.06114651365954371,0.08092522404499503
Botafogo,Fortaleza,2,0,H,25,0.6446481177049028,0.2378020203872979,0.11754986190779929,0.1966427311854921,0.43905066500095197,0.56375666999798,0.21763482457769018,0.2186085054243298,0.28546283848407256,0.5731325567532359,0.5811043763554468,0.24773397097258518,0.17116165267196795,0.26614197522780425,0.5428248887722399,0.6027092484142619,0.24435710777358752,0.1529336438121506,0.24093903682469509,0.506320373639473,0.06354374134945606,0.009931950585287286,0.053611790764168665,0.06354374134945606
Grêmio,Atlético Mineiro,2,3,A,25,0.37901537586261264,0.3167186910786378,0.3042659330587496,0.7280092763214554,1.1898531801742525,0.4798710839482106,0.24162732470492435,0.2785015913468651,0.8092199749426955,1.278331505638789,0.43547480801648253,0.3090466379471811,0.2554785540363364,0.8394603163432728,1.3646168100967788,0.41627860108416675,0.3116551360118764,0.27206626290395686,0.8003043231257833,1.3017096287376302,0.05645943215386989,0.007672053131456691,0.0487873790224132,0.05645943215386989
Cruzeiro,Atlético GO,3,1,H,25,0.47430865728962945,0.29353214208004663,0.232159200630324,0.41641040067204393,0.7458969934934553,0.5895500089892677,0.20985617417008232,0.20059381684065003,0.2527466883127144,0.5283957297117783,0.5747126436781609,0.2528735632183908,0.17241379310344826,0.2745408904743031,0.5538851132264377,0.5405752883060603,0.2666974800313538,0.192727231662586,0.3193423973944581,0.615121357790109,0.10040398638853143,0.04065857886165586,0.05974540752687574,0.10040398638853143
Corinthians,Flamengo,2,1,H,25,0.36259136970355665,0.3067968737568503,0.3306117565395931,0.60971821728556,1.0144787820931307,0.44242679235905236,0.251983693058761,0.30558951458218664,0.4677686148691237,0.8154802692175159,0.30015392508978966,0.2863006670087225,0.41354540790148797,0.7427724048932752,1.2034598522757043,0.3213826562584704,0.2932693773030859,0.3853479664384437,0.6950214821287931,1.1351227902384868,0.06243744461376699,0.0204962067481278,0.08293365136189484,0.08293365136189484
Vitória,Vasco da Gama,0,1,A,25,0.48696380556140323,0.2997026929623969,0.2133335014761999,0.9457996319954529,1.5448986031271528,0.48433751460543517,0.24038359716020238,0.2752788882343624,0.8175877916766703,1.2899705561731019,0.42285270112708895,0.29731830547998445,0.27982899339292655,0.78584886038141,1.273576600271643,0.4446504766347558,0.2981289972240047,0.2572205261412395,0.8383162921432032,1.3578214836551152,0.06411110443431428,0.002384387482412431,0.06649549191672666,0.06649549191672666
Fluminense,São Paulo,2,0,H,25,0.40672256663459566,0.32661589579604167,0.2666615375693628,0.5297644319461492,0.8996239804320283,0.4731344481713176,0.24349889271341318,0.2833666591152692,0.41717568395454957,0.7483756852750099,0.3938223938223938,0.3281853281853282,0.277992277992278,0.5524366064906606,0.9318552484152667,0.3982084525785424,0.32765172117297076,0.2741398262484868,0.5446613612710731,0.9207796606096192,0.012900172812201849,0.0015694323892865292,0.011330740422915209,0.012900172812201849
Bragantino,Bahia,2,1,H,25,0.4256786532681883,0.2993226337397836,0.27499871299202827,0.4950633405280344,0.854070552417811,0.5053960134754478,0.23448175524604073,0.2601222312785114,0.36727837223455495,0.6824129719193666,0.42285270112708895,0.27982899339292655,0.29731830547998445,0.4998014449130852,0.8607313848658563,0.4238135248550627,0.28645683111085796,0.2897296440340793,0.4979916368621363,0.8584617203606426,0.002825952141099375,0.019493640346857022,0.022319592487956175,0.022319592487956175
Atlético PR,Palmeiras,0,2,A,25,0.3186764001915952,0.29502550761803836,0.3862980921903666,0.5652247298335388,0.9511459479957529,0.2884947001636798,0.2454648488902692,0.466040450946051,0.4285949840891508,0.7634828440185333,0.28754298815437523,0.2711119602598395,0.44134505158578524,0.46827801642036887,0.817928279574252,0.29812834824703005,0.27924256636162714,0.4226290853913429,0.5002140959327673,0.8612603512954726,0.031133412037219976,0.02391354735819884,0.05504695939541865,0.05504695939541865
Juventude,Internacional,1,3,A,25,0.2649043369572332,0.3085768799309646,0.4265187831118022,0.4942747046902484,0.8520988728986821,0.33401190384062385,0.2628009752822765,0.4031871208770996,0.5368139172035196,0.9083545050042415,0.2871870397643594,0.2916053019145803,0.4212076583210604,0.5025106226994995,0.8646293167388436,0.2796109208099365,0.29737563844015097,0.4230134407499126,0.49952802692912257,0.8603513256181796,0.022282702807126187,0.016971578016384326,0.005311124790741806,0.022282702807126187
Cuiabá,Juventude,0,0,D,16,0.3509745887015862,0.31837297342749343,0.33065243787092036,0.697129599938307,1.144531711065968,0.42779846538892286,0.2560128692812987,0.3161886653297785,0.8365036497471903,1.3625275651360274,0.479807336050389,0.25287143386439415,0.2673212300852167,0.8598768141178906,1.3748740859588902,0.4360042019517961,0.27514195731584795,0.288853840732356,0.7989553874693558,1.2904681060840337,0.1288327473488028,0.06550153956309929,0.06333120778570367,0.1288327473488028
Internacional,Fortaleza,2,1,H,19,0.6268481899331207,0.2520673694672275,0.12108444059965176,0.21744167386164673,0.4670508889841017,0.5022090451849928,0.23537946855216269,0.2624114862628446,0.3720591170342102,0.6887388212997978,0.471947194719472,0.28602860286028603,0.24202420242024206,0.4192278413759968,0.7508881752494617,0.5246135330921126,0.2744817835066461,0.20090468340124135,0.3416952342087063,0.6450934149089537,0.15490099521364875,0.03396123339305851,0.1209397618205903,0.15490099521364875
Atlético GO,Vitória,0,2,A,26,0.4774653604941962,0.2988911807503939,0.22364345875540995,0.9200385875354803,1.4977021972152855,0.3936694001793362,0.26543593140745053,0.3408946684132132,0.6598516684458273,1.0761817396988826,0.4545013110614742,0.28668544236185295,0.2588132465766728,0.8381177880690223,1.351648533056806,0.46230908786859964,0.29083539341395687,0.24685551871744343,0.8655415284745187,1.3989520579647086,0.02296404943272201,0.012205738388540943,0.03516978782126287,0.03516978782126287
Atlético PR,Fortaleza,1,1,D,26,0.5291883559167695,0.2789509235190821,0.1918607205641485,0.8367626228272724,1.2767194139985283,0.33497632024821544,0.2631695582382321,0.4018541215135525,0.8166149700113061,1.334956746409218,0.4866595517609392,0.26360725720384204,0.24973319103521877,0.8414784576676398,1.333294945610445,0.5011193451739215,0.2688241037510236,0.23005655107505485,0.8386648060555832,1.3136980026606122,0.04252880415583027,0.015343666315240034,0.057872470471070275,0.057872470471070275
Botafogo,Corinthians,2,1,H,26,0.549037599401218,0.268175657128769,0.18278674347001306,0.30869626341863576,0.5995883527481248,0.5750407866024905,0.2142624206983955,0.21069679269911398,0.27089185642865965,0.553314307478706,0.6008323108643131,0.24823861264657146,0.15092907648911547,0.2437368389884762,0.5094394002440805,0.5832221089668608,0.2550172077705186,0.16176068326262064,0.264904105362693,0.5391871892551121,0.05179471146309511,0.019937044482197547,0.03185766698089759,0.05179471146309511
Palmeiras,Criciúma,5,0,H,26,0.7570802781063062,0.16797667310840683,0.07494304878528708,0.09284261455471203,0.2782859834707742,0.7515468935545756,0.15190432664493295,0.09654877980049145,0.09412553743679565,0.28562167179634806,0.7101237010125604,0.18605240966529085,0.1038238893221489,0.1294231678508945,0.34231609734424434,0.7260889372244339,0.17990665923595028,0.09400440353961587,0.1162305042331194,0.32008276859627,0.04695657709374579,0.01807573655688402,0.02888084053686181,0.04695657709374579
Bragantino,Grêmio,2,2,D,26,0.4921896953774006,0.28599836114505967,0.22181194347753977,0.8012495747925223,1.2517691984407315,0.4716146747224946,0.24392046109297688,0.2844648641845286,0.8749969295229834,1.4109130859588241,0.4431408299972254,0.28633715169051493,0.27052201831225975,0.7788706186595755,1.250585310398044,0.45981744422648496,0.28622196290506013,0.25396059286845496,0.785407150984179,1.2509876750939244,0.049048865380175166,0.00033879054545526976,0.04871007483471998,0.049048865380175166
